vessel_id,mmsi,vessel_type,loa_m,draft_m,gross_tonnage,engine_power_kw,vessel_age_years,latitude,longitude,speed_knots,heading,distance_to_port_nm,timestamp,scheduled_eta,month,hour,day_of_week,is_weekend,estimated_service_time_hours,is_night,wind_speed_knots,wave_height_m,visibility_km,precipitation_mm,temperature_c,port_id,berth_id,berth_available_from,berth_max_length,berth_queue_length,crane_availability_ratio,port_congestion_index,traffic_density,port_avg_delay_last_24h,actual_delay_minutes,actual_arrival_time,assigned_berth,berth_waiting_time,berth_conflict_flag,congestion_level_future,queue_length_future
V00367,687512425,RoRo,178.8,6.51,20515,28417,2.0,34.1049,51.6265,16.2,69,152.2,2023-10-06T00:08:47,2023-10-06T09:32:25.742024,10,0,4,0,26.5,1,6.6,0.37,10.8,0.0,16.4,PORT_D,PORT_D_B00,2023-12-18T20:11:33.445980,180,2,0.816,0.144,Low,10.6,0.0,2023-10-06T09:32:25.742024,PORT_D_B00,105776.6,1,0.395,5
V00145,795499670,Container,365.2,10.84,99526,31678,1.4,40.0298,61.8906,16.5,105,6.8,2023-05-05T13:34:50,2023-05-05T13:59:34.932384,5,13,4,0,5.3,0,22.6,2.36,12.4,0.0,26.5,PORT_E,PORT_E_B06,2024-01-05T15:29:49.649330,380,2,0.906,0.142,Low,1.2,29.7,2023-05-05T14:29:16.932384,PORT_E_B06,352908.5,1,0.243,1
V00298,588896444,Tanker,200.4,13.11,38908,18293,7.4,55.9042,86.6235,14.1,214,65.9,2024-12-08T02:16:39,2024-12-08T06:57:42.145101,12,2,6,1,10.6,1,7.5,0.45,14.6,2.0,4.7,PORT_H,PORT_H_B04,2024-12-08T02:16:39,260,6,0.769,0.513,Medium,21.8,55.5,2024-12-08T07:53:12.145101,PORT_H_B04,48.5,1,0.928,9
V00417,718079975,Bulk Carrier,224.7,8.63,70826,42884,3.8,54.9572,86.2868,13.2,278,17.4,2023-09-14T18:53:53,2023-09-14T20:12:43.856522,9,18,3,0,11.5,0,15.3,1.55,16.0,0.0,25.5,PORT_H,PORT_H_B11,2023-09-14T18:53:53,230,2,0.952,0.014,Low,2.2,16.0,2023-09-14T20:28:43.856522,PORT_H_B11,26.5,0,0.204,1
V00378,670040007,Tanker,176.9,13.42,91606,24181,6.5,19.9055,29.6457,14.4,75,22.0,2024-06-05T16:08:56,2024-06-05T17:40:46.947859,6,16,2,0,6.8,0,11.0,0.68,14.0,0.0,38.3,PORT_A,PORT_A_B11,2024-11-24T16:25:00.215165,340,4,0.799,0.396,Low,27.9,40.6,2024-06-05T18:21:22.947859,PORT_A_B11,247600.6,1,0.755,7
V00095,707850825,Container,398.5,10.44,75385,68526,5.9,25.1558,38.8271,17.3,259,50.5,2024-10-10T17:51:21,2024-10-10T20:46:46.176882,10,17,3,0,22.4,0,13.3,0.79,16.3,0.0,15.2,PORT_B,PORT_B_B04,2024-10-10T17:51:21,300,5,0.742,0.538,Medium,29.4,50.8,2024-10-10T21:37:34.176882,PORT_B_B04,48.2,1,0.889,6
V00361,368638769,General Cargo,157.5,8.31,11481,5611,0.8,55.1516,84.7592,12.8,96,75.0,2023-04-26T20:15:17,2023-04-27T02:05:31.913144,4,20,2,0,34.4,0,11.4,0.99,16.4,0.0,23.6,PORT_H,PORT_H_B07,2023-04-26T20:15:17,300,3,0.891,0.143,Low,8.4,26.9,2023-04-27T02:32:25.913144,PORT_H_B07,24.6,0,0.645,8
V00342,213169873,Container,213.4,10.37,98076,44070,0.5,25.0264,37.7413,18.3,95,15.6,2024-07-16T00:12:12,2024-07-16T01:03:28.312841,7,0,1,0,27.2,1,1.8,0.08,16.2,0.0,25.0,PORT_B,PORT_B_B06,2024-07-16T00:12:12,300,5,0.744,0.538,Medium,31.5,37.5,2024-07-16T01:40:58.312841,PORT_B_B06,40.8,1,0.907,4
V00115,688561519,Bulk Carrier,292.4,8.88,93759,29684,2.4,40.9814,61.2724,13.9,143,73.3,2024-05-15T11:18:30,2024-05-15T16:34:38.149079,5,11,2,0,11.4,0,4.0,0.29,12.5,0.0,31.4,PORT_E,PORT_E_B03,2024-05-15T11:18:30,300,5,0.72,0.52,Medium,35.8,46.9,2024-05-15T17:21:32.149079,PORT_E_B03,40.9,1,0.905,7
V00035,548195936,Container,218.4,14.15,58673,66963,1.2,39.2409,61.7221,16.1,20,48.5,2023-07-25T03:38:50,2023-07-25T06:39:29.131370,7,3,1,0,18.9,1,29.1,2.98,19.8,0.0,30.5,PORT_E,PORT_E_B10,2023-11-27T17:18:16.933166,340,7,0.692,0.55,Medium,33.3,98.3,2023-07-25T08:17:47.131370,PORT_E_B10,180602.6,1,1.0,9
V00522,365917700,Bulk Carrier,275.9,8.02,35980,39636,3.0,24.8707,38.6421,12.8,281,39.3,2024-09-23T14:44:39,2024-09-23T17:49:13.127133,9,14,0,0,9.6,0,22.9,1.66,14.6,0.0,21.4,PORT_B,PORT_B_B00,2024-09-23T14:44:39,340,6,0.748,0.538,Medium,33.5,66.5,2024-09-23T18:55:43.127133,PORT_B_B00,56.4,1,0.968,12
V00412,321827952,VLCC,305.0,20.05,144512,87554,0.5,19.4217,30.2044,13.1,340,36.8,2024-10-23T23:04:01,2024-10-24T01:51:56.867818,10,23,2,0,13.3,1,6.1,0.31,17.6,0.0,12.9,PORT_A,PORT_A_B05,2024-10-23T23:04:01,340,5,0.718,0.396,Low,28.9,23.1,2024-10-24T02:15:02.867818,PORT_A_B05,40.7,1,0.676,3
V00219,278198717,VLCC,314.1,18.88,94915,106775,3.4,47.2836,66.0184,13.2,119,275.4,2023-11-27T21:07:34,2023-11-28T18:02:38.184080,11,21,0,0,27.6,1,1.3,0.09,13.7,1.3,12.0,PORT_F,PORT_F_B04,2023-11-27T21:07:34,340,6,0.881,0.359,Low,24.7,32.8,2023-11-28T18:35:26.184080,PORT_F_B04,49.1,1,0.956,8
V00489,591766765,Container,246.5,11.56,39462,24767,3.4,24.7642,37.9337,16.5,15,14.7,2024-10-23T04:22:25,2024-10-23T05:15:49.594843,10,4,2,0,28.3,1,13.8,1.41,15.0,0.0,15.8,PORT_B,PORT_B_B05,2024-10-23T04:22:25,260,4,0.74,0.538,Medium,35.3,42.4,2024-10-23T05:58:13.594843,PORT_B_B05,43.2,0,0.874,3
V00272,779196800,Tanker,315.1,11.32,75312,43420,10.6,20.2044,30.0857,13.8,202,13.3,2023-01-08T12:18:18,2023-01-08T13:16:12.661277,1,12,6,1,31.3,0,3.5,0.27,15.5,2.0,16.0,PORT_A,PORT_A_B11,2024-06-06T01:12:16.074973,340,4,0.807,0.46,Low,25.7,47.4,2023-01-08T14:03:36.661277,PORT_A_B11,740862.9,1,0.733,3
V00471,521214427,Feeder,68.4,6.71,2863,4737,1.2,29.617,46.5044,11.9,307,38.0,2023-09-13T06:40:54,2023-09-13T09:51:54.598345,9,6,2,0,15.4,0,7.4,0.53,12.3,0.0,13.2,PORT_C,PORT_C_B07,2024-12-07T00:24:43.976792,260,8,0.773,0.542,Medium,30.2,53.4,2023-09-13T10:45:18.598345,PORT_C_B07,648902.4,1,0.853,9
V00386,394872483,Cruise,292.8,8.68,118492,62156,9.0,54.5826,86.3211,18.9,322,31.6,2024-04-27T23:19:23,2024-04-28T00:59:31.663158,4,23,5,1,12.6,1,21.1,2.34,11.9,0.0,28.6,PORT_H,PORT_H_B01,2024-04-27T23:19:23,340,6,0.712,0.513,Medium,35.3,87.9,2024-04-28T02:27:25.663158,PORT_H_B01,55.3,1,1.0,8
V00219,278198717,VLCC,314.1,18.88,94915,106775,3.4,26.0123,38.4042,11.7,201,65.4,2023-10-17T10:10:49,2023-10-17T15:46:47.689426,10,10,1,0,30.1,0,2.4,0.12,13.5,0.0,17.8,PORT_B,PORT_B_B01,2024-01-23T17:16:21.190686,380,6,0.727,0.659,Medium,42.2,57.7,2023-10-17T16:44:29.689426,PORT_B_B01,141205.8,1,0.996,11
V00218,462897677,Container,387.4,13.9,80773,46609,2.1,30.0878,46.7616,17.8,263,46.0,2023-03-30T09:58:56,2023-03-30T12:34:13.744048,3,9,3,0,16.8,0,1.2,0.05,14.2,0.0,23.7,PORT_C,PORT_C_B11,2023-06-15T07:38:10.299152,340,6,0.754,0.32,Low,20.0,36.1,2023-03-30T13:10:19.744048,PORT_C_B11,110604.6,1,0.643,7
V00145,795499670,Container,365.2,10.84,99526,31678,1.4,53.5731,86.1937,18.2,352,86.4,2023-07-31T03:20:09,2023-07-31T08:05:29.135884,7,3,0,0,30.7,1,4.6,0.26,12.5,0.0,36.3,PORT_H,PORT_H_B04,2024-12-08T18:31:58.492089,260,8,0.703,0.646,Medium,36.0,56.4,2023-07-31T09:01:53.135884,PORT_H_B04,714878.8,1,1.0,14
V00201,638508550,Tanker,272.0,16.62,96125,26235,5.4,55.0484,85.8266,13.0,105,10.8,2024-09-13T07:11:59,2024-09-13T08:01:55.607492,9,7,4,0,17.5,0,13.6,0.96,16.0,0.0,27.8,PORT_H,PORT_H_B03,2024-09-13T07:11:59,340,7,0.793,0.513,Medium,37.5,66.5,2024-09-13T09:08:25.607492,PORT_H_B03,58.0,1,0.91,8
V00040,537882806,Cruise,302.7,7.25,62628,75434,7.5,29.9791,45.9784,20.7,45,1.8,2023-03-29T19:31:37,2023-03-29T19:36:49.480982,3,19,2,0,8.2,0,7.0,0.46,15.4,0.0,21.8,PORT_C,PORT_C_B06,2023-03-29T19:31:37,340,1,0.987,0.183,Low,4.2,0.0,2023-03-29T19:36:49.480982,PORT_C_B06,15.2,0,0.259,0
V00222,461976302,Tanker,298.7,11.47,38591,39163,7.2,19.7933,29.1258,13.6,76,53.9,2024-10-17T19:49:19,2024-10-17T23:47:24.047430,10,19,3,0,9.1,0,2.3,0.1,15.7,0.0,15.0,PORT_A,PORT_A_B01,2024-11-28T07:43:54.300467,300,6,0.819,0.396,Low,23.2,29.5,2024-10-18T00:16:54.047430,PORT_A_B01,59552.1,1,0.686,6
V00516,239956219,Container,207.0,15.33,70308,43568,7.1,50.0819,77.4275,18.2,98,34.7,2024-12-08T18:29:52,2024-12-08T20:24:15.116935,12,18,6,1,22.9,0,2.3,0.16,9.4,4.7,12.2,PORT_G,PORT_G_B07,2024-12-08T18:29:52,300,3,0.783,0.432,Low,28.9,29.6,2024-12-08T20:53:51.116935,PORT_G_B07,25.0,0,0.702,6
V00597,487169809,Container,392.7,10.31,70479,56485,15.9,55.6421,86.1855,16.8,196,40.1,2023-05-21T18:56:30,2023-05-21T21:19:38.484290,5,18,6,1,23.6,0,10.7,0.61,17.9,0.0,36.8,PORT_H,PORT_H_B05,2024-03-22T08:33:16.673791,300,3,0.849,0.336,Low,17.4,38.6,2023-05-21T21:58:14.484290,PORT_H_B05,439866.9,1,0.721,4
V00362,792697162,Container,325.3,14.59,46504,23005,0.7,45.6279,70.4684,18.3,216,47.0,2024-04-19T20:32:49,2024-04-19T23:06:43.739588,4,20,4,0,4.9,0,4.7,0.37,12.8,0.0,24.9,PORT_F,PORT_F_B09,2024-04-19T20:32:49,340,6,0.769,0.421,Low,18.5,55.9,2024-04-20T00:02:37.739588,PORT_F_B09,62.2,1,0.794,5
V00202,517457353,Bulk Carrier,183.2,13.93,95245,11577,9.8,29.9073,46.1425,13.5,303,10.2,2024-01-11T05:15:26,2024-01-11T06:00:41.074734,1,5,3,0,33.5,1,6.7,0.37,18.1,1.2,7.8,PORT_C,PORT_C_B07,2024-01-11T05:15:26,260,7,0.804,0.497,Medium,25.2,64.0,2024-01-11T07:04:41.074734,PORT_C_B07,57.6,1,0.9,9
V00070,320117055,Tanker,245.5,18.42,78599,22332,0.6,23.1136,40.7016,13.6,304,197.7,2024-11-20T09:57:00,2024-11-21T00:32:17.848942,11,9,2,0,17.2,0,10.7,0.7,17.2,1.3,12.6,PORT_B,PORT_B_B00,2024-11-20T09:57:00,340,5,0.678,0.538,Medium,42.2,47.6,2024-11-21T01:19:53.848942,PORT_B_B00,48.3,1,0.899,5
V00294,274041731,General Cargo,136.7,8.69,35748,9062,3.2,18.0028,29.6974,13.1,8,121.2,2023-02-19T04:40:10,2023-02-19T13:54:18.948616,2,4,6,1,12.4,1,2.5,0.12,18.8,0.8,8.7,PORT_A,PORT_A_B02,2023-02-19T04:40:10,150,9,0.722,0.585,Medium,35.4,69.0,2023-02-19T15:03:18.948616,PORT_A_B02,73.9,1,1.0,12
V00314,565436050,Car Carrier,166.9,8.34,40001,31569,2.0,45.0034,70.0076,16.8,246,0.5,2023-01-10T14:24:39,2023-01-10T14:26:26.148856,1,14,1,0,26.5,0,7.8,0.76,17.2,2.5,5.7,PORT_F,PORT_F_B07,2023-05-14T00:51:29.339193,180,3,0.841,0.34,Low,16.3,33.4,2023-01-10T14:59:50.148856,PORT_F_B07,177738.8,1,0.627,1
V00013,431191391,Bulk Carrier,231.4,8.85,83186,12982,34.7,35.4095,55.1474,13.0,250,73.1,2024-06-04T06:48:13,2024-06-04T12:25:57.248083,6,6,1,0,31.9,0,5.5,0.43,15.2,0.0,28.8,PORT_D,PORT_D_B03,2024-11-30T13:33:13.289697,260,4,0.816,0.476,Medium,34.4,53.6,2024-06-04T13:19:33.248083,PORT_D_B03,257808.0,1,0.861,3
V00541,450180428,Car Carrier,184.6,8.24,22092,10438,2.8,25.3173,37.9471,17.0,170,19.3,2023-12-03T04:52:11,2023-12-03T06:00:26.082551,12,4,6,1,25.2,1,7.9,0.5,18.4,2.4,14.5,PORT_B,PORT_B_B00,2024-11-21T18:29:33.796124,340,3,0.72,0.424,Medium,12.9,25.7,2023-12-03T06:26:08.082551,PORT_B_B00,510508.5,1,0.866,6
V00240,283197118,Bulk Carrier,263.7,8.15,16880,22944,5.4,34.9593,53.8505,14.0,74,9.3,2024-01-10T07:49:13,2024-01-10T08:29:08.462527,1,7,2,0,15.1,0,0.9,0.06,15.1,1.0,12.8,PORT_D,PORT_D_B02,2024-06-11T02:28:37.209768,380,4,0.804,0.476,Medium,30.3,27.7,2024-01-10T08:56:50.462527,PORT_D_B02,219964.7,1,0.735,3
V00554,588736389,Tanker,173.0,12.02,92240,35684,6.3,48.154,78.2654,13.9,351,111.9,2023-04-26T11:07:11,2023-04-26T19:11:15.870547,4,11,2,0,30.8,0,17.4,1.2,17.3,0.0,29.5,PORT_G,PORT_G_B07,2024-12-09T19:48:05.551839,300,3,0.769,0.457,Low,20.8,57.8,2023-04-26T20:09:03.870547,PORT_G_B07,853923.3,1,0.65,4
V00233,788273031,Bulk Carrier,272.7,12.99,58134,10255,2.7,19.2777,29.5332,13.5,32,51.6,2023-01-10T01:04:33,2023-01-10T04:53:37.499019,1,1,1,0,24.6,1,3.6,0.26,11.7,2.1,11.9,PORT_A,PORT_A_B05,2024-10-24T15:32:56.206636,340,8,0.667,0.615,Medium,29.7,59.1,2023-01-10T05:52:43.499019,PORT_A_B05,940968.3,1,1.0,12
V00260,701856352,RoRo,103.8,9.74,9922,19908,9.9,30.7765,44.5084,15.3,117,100.9,2024-01-28T16:27:45,2024-01-28T23:03:04.663888,1,16,6,1,31.2,0,3.9,0.19,9.2,0.0,11.8,PORT_C,PORT_C_B04,2024-07-14T13:35:05.052888,380,4,0.845,0.497,Medium,22.4,41.9,2024-01-28T23:44:58.663888,PORT_C_B04,241342.8,1,0.801,12
V00548,584659716,Container,260.4,11.35,39583,28758,7.8,54.4511,86.3512,17.8,327,39.1,2024-11-06T07:04:55,2024-11-06T09:16:30.638004,11,7,2,0,9.3,0,2.1,0.1,13.5,6.6,12.4,PORT_H,PORT_H_B01,2024-11-06T07:04:55,340,6,0.746,0.513,Medium,26.1,61.6,2024-11-06T10:18:06.638004,PORT_H_B01,51.9,1,0.955,6
V00311,730757562,Bulk Carrier,181.8,11.67,49937,43594,18.4,55.7869,86.797,13.9,225,67.2,2023-09-07T01:02:51,2023-09-07T05:52:30.068131,9,1,3,0,11.7,1,2.1,0.11,18.3,0.0,22.7,PORT_H,PORT_H_B01,2024-11-06T19:35:41.164207,340,4,0.82,0.311,Low,23.4,35.2,2023-09-07T06:27:42.068131,PORT_H_B01,614261.4,1,0.666,2
V00021,588302653,LNG Carrier,273.7,10.82,122888,59151,0.6,38.519,60.9478,18.4,35,109.0,2023-02-09T02:36:19,2023-02-09T08:32:12.866167,2,2,3,0,20.2,1,7.1,0.55,16.9,1.0,11.1,PORT_E,PORT_E_B10,2023-07-26T03:09:11.882924,340,4,0.743,0.365,Low,27.1,17.2,2023-02-09T08:49:24.866167,PORT_E_B10,240174.6,1,0.651,2
V00323,461246929,Bulk Carrier,250.4,13.96,71256,32311,10.5,51.033,78.4743,13.5,204,68.2,2023-11-10T05:37:40,2023-11-10T10:39:59.703458,11,5,4,0,30.1,1,5.2,0.33,15.8,0.3,16.1,PORT_G,PORT_G_B02,2024-03-30T08:39:10.821848,340,3,0.839,0.311,Low,16.8,42.6,2023-11-10T11:22:35.703458,PORT_G_B02,202908.8,1,0.67,6
V00464,458589022,General Cargo,170.8,8.57,26276,7640,13.9,27.7414,37.6801,12.4,173,165.6,2023-12-23T14:08:36,2023-12-24T03:28:16.613609,12,14,5,1,18.2,0,4.7,0.22,15.1,1.0,10.6,PORT_B,PORT_B_B02,2024-05-23T23:52:34.269148,300,3,0.806,0.165,Low,5.1,26.2,2023-12-24T03:54:28.613609,PORT_B_B02,218662.3,1,0.565,5
V00416,493587745,Tanker,164.6,9.72,60681,55914,6.2,51.4212,80.799,13.7,55,378.8,2023-03-10T08:48:32,2023-03-11T12:27:30.911556,3,8,4,0,31.4,0,3.2,0.23,14.6,0.0,20.8,PORT_H,PORT_H_B01,2023-09-07T18:10:12.805415,340,4,0.812,0.311,Low,23.6,31.0,2023-03-11T12:58:30.911556,PORT_H_B01,259546.5,1,0.597,0
V00189,485042338,Container,182.4,10.82,110001,63946,7.3,54.7642,85.0488,17.3,76,58.8,2023-09-03T11:48:50,2023-09-03T15:12:40.905624,9,11,6,1,7.8,0,22.3,1.88,12.9,0.0,24.8,PORT_H,PORT_H_B04,2023-09-03T11:48:50,260,5,0.67,0.519,Medium,34.1,62.0,2023-09-03T16:14:40.905624,PORT_H_B04,44.1,1,0.794,9
V00585,553954674,Container,378.4,14.84,118485,58203,4.0,54.9481,85.9369,16.6,50,4.9,2024-08-01T20:15:40,2024-08-01T20:33:22.280196,8,20,3,0,24.9,0,39.3,2.99,17.4,0.0,19.2,PORT_H,PORT_H_B02,2024-08-01T20:15:40,180,5,0.772,0.513,Medium,28.3,76.7,2024-08-01T21:50:04.280196,PORT_H_B02,41.8,1,0.968,8
V00362,792697162,Container,325.3,14.59,46504,23005,0.7,26.4422,37.6124,18.2,164,89.6,2023-11-10T08:39:37,2023-11-10T13:35:24.152649,11,8,4,0,17.2,0,4.3,0.36,8.0,1.6,16.2,PORT_B,PORT_B_B01,2023-11-10T08:39:37,380,4,0.777,0.394,Low,21.8,28.4,2023-11-10T14:03:48.152649,PORT_B_B01,34.5,0,0.749,2
V00075,771988890,Car Carrier,145.5,9.69,12884,30361,2.6,19.993,29.8969,17.4,86,6.2,2024-10-03T12:03:18,2024-10-03T12:24:37.721512,10,12,3,0,6.9,0,3.2,0.17,18.8,0.0,6.9,PORT_A,PORT_A_B08,2024-12-07T14:57:21.170159,150,4,0.769,0.396,Low,19.2,29.3,2024-10-03T12:53:55.721512,PORT_A_B08,93755.5,1,0.693,5
V00448,540012325,Bulk Carrier,269.2,8.21,64538,49817,15.5,39.8446,61.9028,12.9,32,11.0,2024-11-22T08:52:11,2024-11-22T09:43:28.074382,11,8,4,0,20.3,0,8.4,0.64,19.7,0.4,10.2,PORT_E,PORT_E_B07,2024-11-22T08:52:11,340,5,0.752,0.52,Medium,33.9,63.1,2024-11-22T10:46:34.074382,PORT_E_B07,41.1,1,0.919,7
V00509,598866785,General Cargo,128.8,5.39,19264,9106,0.5,35.181,53.1337,12.5,101,53.1,2024-05-23T10:33:12,2024-05-23T14:48:11.287402,5,10,3,0,25.5,0,11.6,0.84,21.6,0.0,32.6,PORT_D,PORT_D_B03,2024-06-05T21:15:59.386622,260,4,0.769,0.476,Medium,24.6,39.8,2024-05-23T15:27:59.287402,PORT_D_B03,19100.0,1,0.791,4
V00148,314929003,Bulk Carrier,219.4,9.81,78546,30108,2.1,43.7782,72.6942,13.5,294,177.5,2023-10-10T05:11:40,2023-10-10T18:18:00.239174,10,5,1,0,30.4,1,3.3,0.19,16.2,0.0,19.8,PORT_F,PORT_F_B04,2023-11-29T22:13:26.014635,340,8,0.843,0.666,Medium,37.7,64.1,2023-10-10T19:22:06.239174,PORT_F_B04,72255.0,1,1.0,14
V00103,404235260,Container,185.8,12.26,101055,69389,1.3,34.9182,55.8816,18.0,272,113.0,2024-10-17T19:13:04,2024-10-18T01:30:31.849327,10,19,3,0,18.5,0,16.1,1.21,12.7,0.0,18.1,PORT_D,PORT_D_B09,2024-10-17T19:13:04,230,4,0.794,0.476,Medium,30.1,58.2,2024-10-18T02:28:43.849327,PORT_D_B09,34.1,0,0.913,3
V00241,451785566,RoRo,192.4,8.73,24498,14019,35.0,54.9348,86.1314,14.9,296,8.8,2024-07-10T15:28:28,2024-07-10T16:03:56.283307,7,15,2,0,25.0,0,1.3,0.09,11.3,0.0,35.5,PORT_H,PORT_H_B00,2024-08-04T08:42:59.990028,340,4,0.74,0.513,Medium,31.4,57.2,2024-07-10T17:01:08.283307,PORT_H_B00,35536.8,1,0.917,4
V00559,233447746,Bulk Carrier,239.0,8.44,67899,49247,1.7,54.9678,86.029,14.1,317,2.6,2023-03-30T13:32:58,2023-03-30T13:44:00.519754,3,13,3,0,7.1,0,5.4,0.36,18.4,0.0,15.8,PORT_H,PORT_H_B04,2023-09-04T00:02:35.934981,260,1,0.861,0.119,Low,3.1,8.7,2023-03-30T13:52:42.519754,PORT_H_B04,226698.0,1,0.08,1
V00036,260062916,LNG Carrier,282.4,10.23,134728,85093,2.4,35.1491,53.9376,19.3,157,9.7,2023-01-02T16:57:14,2023-01-02T17:27:27.663405,1,16,0,0,14.9,0,2.6,0.14,11.6,1.8,9.4,PORT_D,PORT_D_B06,2024-07-22T11:38:46.308239,340,5,0.763,0.352,Low,19.3,34.8,2023-01-02T18:02:15.663405,PORT_D_B06,816141.4,1,0.718,8
V00101,564323394,Container,215.8,15.47,102253,67590,10.3,36.8382,64.5095,17.1,321,242.2,2024-03-01T09:41:32,2024-03-01T23:51:54.973689,3,9,4,0,20.7,0,21.4,1.69,17.4,0.0,18.5,PORT_E,PORT_E_B01,2024-03-01T09:41:32,260,5,0.771,0.52,Medium,30.4,69.2,2024-03-02T01:01:06.973689,PORT_E_B01,40.3,1,0.976,10
V00357,264671797,Bulk Carrier,284.3,11.82,67184,12666,5.8,24.9496,38.1448,13.7,289,9.2,2023-02-05T13:21:56,2023-02-05T14:02:12.659387,2,13,6,1,32.7,0,10.8,0.62,8.4,6.5,14.5,PORT_B,PORT_B_B01,2023-11-11T07:15:29.553341,380,5,0.677,0.328,Low,19.6,43.8,2023-02-05T14:46:00.659387,PORT_B_B01,401352.3,1,0.659,3
V00269,607083674,RoRo,151.1,7.38,21728,29728,0.5,56.4624,85.2323,15.8,152,99.1,2023-04-20T02:09:45,2023-04-20T08:26:33.990664,4,2,3,0,30.3,1,9.1,0.63,10.3,0.0,22.1,PORT_H,PORT_H_B07,2023-04-28T12:55:22.094156,300,4,0.81,0.387,Low,23.9,30.2,2023-04-20T08:56:45.990664,PORT_H_B07,11810.9,1,0.678,4
V00114,619212170,Bulk Carrier,227.1,12.7,48706,34883,15.9,49.8079,78.2239,13.2,310,17.7,2023-03-25T01:54:25,2023-03-25T03:14:49.405154,3,1,5,1,12.1,1,6.9,0.4,20.5,0.0,22.4,PORT_G,PORT_G_B00,2023-11-12T03:56:57.781215,260,3,0.926,0.353,Low,30.4,20.3,2023-03-25T03:35:07.405154,PORT_G_B00,334126.7,1,0.621,4
V00296,651034640,Container,359.9,10.72,74448,22276,3.1,34.7355,54.2491,17.7,316,21.8,2023-05-26T16:03:44,2023-05-26T17:17:37.895176,5,16,4,0,7.9,0,4.3,0.37,14.4,0.0,20.9,PORT_D,PORT_D_B02,2024-01-11T00:00:40.803482,380,2,0.971,0.049,Low,1.3,5.3,2023-05-26T17:22:55.895176,PORT_D_B02,330180.8,1,0.187,0
V00580,709241269,Feeder,69.0,6.3,2000,3915,5.9,50.3289,79.4601,10.7,257,89.8,2023-06-17T10:52:46,2023-06-17T19:17:30.921529,6,10,5,1,18.6,0,19.0,1.7,16.8,0.0,30.1,PORT_G,PORT_G_B08,2024-08-11T22:25:48.958338,180,6,0.788,0.363,Low,12.7,63.3,2023-06-17T20:20:48.921529,PORT_G_B08,606424.6,1,0.677,6
V00219,278198717,VLCC,314.1,18.88,94915,106775,3.4,35.7793,52.6064,11.8,119,95.8,2024-07-10T17:53:42,2024-07-11T02:01:46.747573,7,17,2,0,14.8,0,35.1,2.7,14.5,0.0,26.9,PORT_D,PORT_D_B02,2024-07-10T17:53:42,380,4,0.708,0.476,Low,14.1,69.9,2024-07-11T03:11:40.747573,PORT_D_B02,36.6,0,0.91,8
V00157,340466537,Container,379.9,13.5,60085,44176,23.5,49.87,78.0021,16.6,359,7.8,2023-02-06T02:49:46,2023-02-06T03:17:58.402215,2,2,0,0,33.7,1,9.3,0.77,12.7,2.6,13.5,PORT_G,PORT_G_B06,2024-02-04T01:27:31.179107,380,6,0.842,0.551,Medium,35.6,72.3,2023-02-06T04:30:16.402215,PORT_G_B06,522586.1,1,1.0,7
V00217,358220115,Car Carrier,157.4,9.23,18347,34779,2.1,22.1656,38.7683,17.2,344,176.2,2024-08-22T17:49:45,2024-08-23T04:04:19.732080,8,17,3,0,32.5,0,13.7,0.88,16.8,0.0,27.4,PORT_B,PORT_B_B04,2024-10-11T19:59:56.575432,300,6,0.75,0.538,Medium,32.9,68.4,2024-08-23T05:12:43.732080,PORT_B_B04,71496.6,1,0.985,4
V00275,243226845,Car Carrier,189.7,8.89,31563,18980,7.2,55.2768,86.0421,16.2,188,16.8,2024-05-26T10:31:20,2024-05-26T11:33:26.944177,5,10,6,1,22.9,0,1.0,0.04,18.4,0.0,24.2,PORT_H,PORT_H_B06,2024-05-26T10:31:20,230,6,0.765,0.513,Medium,38.1,52.5,2024-05-26T12:25:56.944177,PORT_H_B06,52.6,1,0.876,8
V00412,321827952,VLCC,305.0,20.05,144512,87554,0.5,29.003,45.3689,13.2,32,70.8,2024-01-23T10:50:23,2024-01-23T16:11:20.192731,1,10,1,0,4.1,0,1.9,0.08,16.2,7.2,8.8,PORT_C,PORT_C_B05,2024-01-23T10:50:23,380,3,0.764,0.497,Medium,29.8,31.6,2024-01-23T16:42:56.192731,PORT_C_B05,27.2,0,0.794,5
V00395,790661741,Car Carrier,195.3,8.52,28326,31818,14.8,20.2943,29.5433,16.1,122,32.6,2024-03-05T16:53:10,2024-03-05T18:54:51.209752,3,16,1,0,33.9,0,2.9,0.16,16.7,0.0,17.3,PORT_A,PORT_A_B05,2024-03-05T16:53:10,340,3,0.745,0.396,Low,25.3,30.9,2024-03-05T19:25:45.209752,PORT_A_B05,34.8,0,0.719,3
V00122,711947771,Container,188.6,14.8,82790,25924,16.5,54.4939,85.6221,17.9,36,37.9,2024-12-18T23:31:19,2024-12-19T01:38:16.056905,12,23,2,0,20.3,1,4.0,0.27,14.6,5.7,5.6,PORT_H,PORT_H_B00,2024-12-18T23:31:19,340,5,0.658,0.513,Medium,32.6,48.8,2024-12-19T02:27:04.056905,PORT_H_B00,41.5,1,0.871,8
